# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00024632 -1.80000 10.01703 0.8390236497 2.4316453168    0.672  3.398  3.6189  0.295    8  0.533  0.418    83.51    45.11    29.02    23.28    18.91  1 -1.08e-06      0.00 7.454e-01 2.545e-01 3.556e-05 2.939e-05 1.135e-04 -1.000 1.927e-04 -3.725 -3.344 -2.484 -4.248
0.00024632 -1.80000 10.01703 0.8390277028 2.4316465872    0.535 -9.999  4.0000  1.824    9  0.535  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.454e-01 2.545e-01 3.556e-05 2.939e-05 1.135e-04 -1.000 1.927e-04 29.767 30.054 30.048 30.049
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00024632 -1.80000 10.02531 0.0900000036 1.0816895926    0.090 -3.199  3.4845  5.481    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-17      0.00 7.486e-01 2.511e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 12.767 13.515 15.226 12.291
0.00024632 -1.80000 10.02531 0.0920802504 1.1013232017    0.092 -3.120  3.4960  5.459    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-17      0.00 7.481e-01 2.516e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 12.570 13.269 14.811 12.088
0.00024632 -1.80000 10.02531 0.1000000015 1.1711064122    0.100 -2.836  3.5376  5.377    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-16      0.00 7.464e-01 2.533e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 11.861 12.381 13.501 11.341
0.00024632 -1.80000 10.02531 0.1191248819 1.3135204074    0.119 -2.556  3.5673  5.290    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-16      0.00 7.437e-01 2.560e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 11.159 11.550 12.479 10.599
0.00024632 -1.80000 10.02531 0.1199999973 1.3193154249    0.120 -2.544  3.5685  5.287    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-16      0.00 7.436e-01 2.561e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 11.129 11.516 12.437 10.568
0.00024632 -1.80000 10.02531 0.1400000006 1.4384526719    0.140 -2.361  3.5834  5.230    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-16      0.00 7.416e-01 2.581e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.683e-04 10.672 11.003 11.850 10.095
0.00024632 -1.80000 10.02531 0.1503568441 1.4917726507    0.150 -2.285  3.5886  5.206    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.2e-16      0.00 7.410e-01 2.588e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 10.482 10.794 11.616 9.900
0.00024632 -1.80000 10.02531 0.1599999964 1.5372931554    0.160 -2.218  3.5931  5.185    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-16      0.00 7.404e-01 2.594e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 10.315 10.612 11.415 9.731
0.00024632 -1.80000 10.02531 0.2000000179 1.6938791367    0.200 -1.998  3.6055  5.111    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.86e-16      0.00 7.394e-01 2.604e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 9.765 10.021 10.770 9.171
0.00024632 -1.80000 10.02531 0.2500000000 1.8403257998    0.250 -1.795  3.6165  5.049    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-15      0.00 7.394e-01 2.603e-01 4.822e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 9.257 9.478 10.182 8.656
0.00024632 -1.80000 10.02531 0.3000000417 1.9529140366    0.300 -1.639  3.6255  5.008    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-15      0.00 7.396e-01 2.602e-01 4.821e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 8.868 9.060 9.731 8.261
0.00024632 -1.80000 10.02531 0.3047704101 1.9623697950    0.305 -1.626  3.6263  5.005    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-15      0.00 7.396e-01 2.602e-01 4.821e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.835 9.025 9.693 8.228
0.00024632 -1.80000 10.02531 0.3499999940 2.0434174644    0.350 -1.512  3.6335  4.980    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-15      0.00 7.395e-01 2.602e-01 4.819e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.550 8.718 9.359 7.939
0.00024632 -1.80000 10.02531 0.4000000060 2.1185024399    0.400 -1.383  3.6431  4.948    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-15      0.00 7.503e-01 2.494e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.228 8.368 8.975 7.612
0.00024632 -1.80000 10.02531 0.4500000477 2.1822809714    0.450 -1.224  3.6591  4.903    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-15      0.00 7.506e-01 2.491e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 7.831 7.926 8.482 7.210
0.00024632 -1.80000 10.02531 0.5000000000 2.2374541529    0.500 -1.047  3.6790  4.852    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.98e-15      0.00 7.506e-01 2.491e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 7.387 7.434 7.930 6.766
0.00024632 -1.80000 10.02531 0.5500000715 2.2836583126    0.550 -0.845  3.7002  4.776    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -9.9e-15      0.00 7.808e-01 2.190e-01 4.275e-05 1.154e-05 1.047e-04 -1.000 1.797e-04 6.883 6.889 7.331 6.269
0.00024632 -1.80000 10.02531 0.6000000238 2.3211213258    0.600 -0.643  3.7253  4.712    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-14      0.00 7.915e-01 2.083e-01 4.092e-05 1.105e-05 1.003e-04 -1.000 2.519e-04 6.378 6.354 6.738 5.788
0.00024632 -1.80000 10.02531 0.6034643054 2.3234538170    0.603 -0.629  3.7273  4.708    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-14      0.00 7.924e-01 2.074e-01 4.077e-05 1.101e-05 9.995e-05 -1.000 2.456e-04 6.342 6.316 6.696 5.754
0.00024632 -1.80000 10.02531 0.6179212928 2.3328638698    0.618 -0.568  3.7356  4.691    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-14      0.00 7.963e-01 2.035e-01 4.012e-05 1.084e-05 9.841e-05 -1.000 2.210e-04 6.189 6.158 6.519 5.613
0.00024632 -1.80000 10.02531 0.6312429905 2.3410975839    0.631 -0.511  3.7433  4.674    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-14      0.00 8.000e-01 1.997e-01 3.949e-05 1.067e-05 9.691e-05 -1.000 2.165e-04 6.048 6.013 6.359 5.485
0.00024632 -1.80000 10.02531 0.6426370144 2.3478292751    0.642 -0.462  3.7498  4.659    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-14      0.00 8.035e-01 1.963e-01 3.893e-05 1.052e-05 9.555e-05 -1.000 2.158e-04 5.926 5.890 6.223 5.376
0.00024632 -1.80000 10.02531 0.6499999762 2.3520353107    0.650 -0.431  3.7539  4.649    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-14      0.00 8.058e-01 1.940e-01 3.855e-05 1.042e-05 9.465e-05 -1.000 2.203e-04 5.847 5.811 6.135 5.306
0.00024632 -1.80000 10.02531 0.6520985961 2.3532141458    0.652 -0.422  3.7550  4.646    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-14      0.00 8.066e-01 1.932e-01 3.842e-05 1.039e-05 9.433e-05 -1.000 2.148e-04 5.824 5.789 6.110 5.286
0.00024632 -1.80000 10.02531 0.6662914157 2.3609628678    0.666 -0.360  3.7625  4.623    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-14      0.00 8.123e-01 1.875e-01 3.748e-05 1.013e-05 9.208e-05 -1.000 2.073e-04 5.670 5.635 5.941 5.149
0.00024632 -1.80000 10.02531 0.6797670722 2.3679767209    0.680 -0.300  3.7695  4.600    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-14      0.00 8.181e-01 1.817e-01 3.652e-05 9.879e-06 8.979e-05 -1.000 2.455e-04 5.521 5.488 5.781 5.018
0.00024632 -1.80000 10.02531 0.6922437549 2.3741914319    0.692 -0.244  3.7757  4.577    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-14      0.00 8.239e-01 1.758e-01 3.556e-05 9.623e-06 8.750e-05 -1.000 2.430e-04 5.380 5.351 5.632 4.894
0.00024632 -1.80000 10.02531 0.6999999881 2.3779266974    0.700 -0.208  3.7796  4.562    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.85e-14      0.00 8.278e-01 1.719e-01 3.492e-05 9.455e-06 8.599e-05 -1.000 2.435e-04 5.291 5.263 5.537 4.814
0.00024632 -1.80000 10.02531 0.7024821043 2.3791020244    0.702 -0.197  3.7807  4.556    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1    -5e-14      0.00 8.292e-01 1.705e-01 3.467e-05 9.393e-06 8.544e-05 -1.000 2.382e-04 5.262 5.235 5.506 4.789
0.00024632 -1.80000 10.02531 0.7143781185 2.3846048633    0.714 -0.140  3.7862  4.529    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-14      0.00 8.360e-01 1.639e-01 3.347e-05 9.100e-06 8.285e-05 -1.000 1.455e-04 5.120 5.095 5.357 4.662
0.00024632 -1.80000 10.02531 0.7249652743 2.3893279897    0.725 -0.087  3.7910  4.502    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.75e-14      0.00 8.417e-01 1.581e-01 3.245e-05 8.852e-06 8.065e-05 -1.000 1.835e-04 4.989 4.967 5.219 4.543
